da·na,"nome feminino",dˈə.nə
da·na·ção,"nome feminino",da.na.sˈə̃w
da·na·da,"nome feminino",da.nˈa.də
da·na·do,adjetivo,da.nˈa.dʊ
da·na·do,"nome masculino",da.nˈa.dʊ
da·nar,verbo,da.nˈa
dan·ça,"nome feminino",dˈə̃.sə
dan·ça·do,adjetivo,də̃.sˈa.dʊ
dan·ça·dor,adjetivo,də̃.sa.dˈoɾ
dan·ça·dor,"nome masculino",də̃.sa.dˈoɾ
dan·çan·te,adjetivo,də̃.sˈə̃.tʃi
dan·çar,verbo,də̃.sˈa
dan·ça·ri·na,"nome feminino",də̃.sa.ɾˈi.nə
dan·ça·ri·no,"nome masculino",də̃.sa.ɾˈi.nʊ
dan·ça·ri·no,adjetivo,də̃.sa.ɾˈi.nʊ
dan·ce·te·ri·a,"nome feminino",də̃.se.te.ɾˈi.jə
"dan· cing","nome masculino",
dân·di,"nome masculino",dˈə̃.dʒi
dan·dis·mo,"nome masculino",də̃.dʒˈiz.mʊ
"dan· dy","nome masculino",
da·ni·fi·ca·ção,"nome feminino",da.ni.fi.ka.sˈə̃w
da·ni·fi·ca·do,adjetivo,da.ni.fi.kˈa.dʊ
da·ni·fi·car,verbo,da.ni.fi.kˈa
da·ni·nhar,verbo,da.ni.ɲˈa
da·ni·nho,adjetivo,da.nˈi.ɲʊ
da·ni·nho,"nome masculino",da.nˈi.ɲʊ
da·no,adjetivo,dˈə.nʊ
da·no,"nome masculino",dˈə.nʊ
da·no·sa·men·te,advérbio,da.nɔ.za.mˈẽj.tʃi
da·no·so,adjetivo,da.nˈo.zʊ
dan·tes,advérbio,dˈə̃.tʃis
dan·tes·co,adjetivo,də̃.tˈes.kʊ
da·nu·bi·a·na,"nome feminino",da.nu.bjˈə.nə
da·nu·bi·a·no,adjetivo,da.nu.bjˈə.nʊ
da·nu·bi·a·no,"nome masculino",da.nu.bjˈə.nʊ
dan·zón,"nome masculino",
da·que·le,,da.kˈe.li
da·qui,,da.kˈi
da·qui·lo,,da.kˈi.lʊ
dar,verbo,dˈa
dar·dar,verbo,daɾ.dˈa
dar·do,"nome masculino",dˈaɾ.dʊ
da·res,"nome masculino",dˈa.ɾis
"dar· wi·ni·a·no",adjetivo,dar.wi.njˈə.nʊ
"dar· wi·nis·mo","nome masculino",daɾ.wi.nˈiz.mʊ
"dar· wi·nis·ta","nome masculino","daɾ.wi.nˈis.tə ou daɾ.wi.nˈis.tə"
"dar· wi·nis·ta",adjetivo,daɾ.wi.nˈis.tə
da·ta,"nome feminino",dˈa.tə
da·ta-cha·ve,"nome feminino",dˌa.tə.ʃˈa.vi
da·ta-li·mi·te,"nome feminino",dˌa.tə.li.mˈi.tʃi
da·ta-va·lor,"nome feminino",dˈa.tə.va.lˈoɾ
da·ta·ção,"nome feminino",da.ta.sˈə̃w
da·ta·do,adjetivo,da.tˈa.dʊ
da·tar,verbo,da.tˈa
da·tá·vel,adjetivo,da.tˈa.vew
"dat· cha","nome feminino",dˈat.ʃə
da·ti·lo·gra·fi·a,"nome feminino",da.tʃi.lo.gɾa.fˈi.jə
da·tu·ra,"nome feminino",da.tˈu.ɾə
da·ví·di·co,adjetivo,da.vˈi.dʒi.kʊ
dê,"nome masculino",dˈe
de,preposição,dʒi
"dea· dli· ne","nome masculino",
de·al·bar,verbo,dʒi.aw.bˈa
de·al·bar,"nome masculino",dʒi.aw.bˈaɾ
"dea· ler","nome masculino",
de·am·bu·la·ção,"nome feminino",dʒi.ə̃.bu.la.sˈə̃w
de·am·bu·lan·te,adjetivo,dʒi.ə̃.bu.lˈə̃.tʃi
de·am·bu·lar,verbo,dʒi.ə̃.bu.lˈa
"de·am·bu·la·tó·ri· o",adjetivo,dʒi.ə̃.bu.la.tˈɔ.ɾjʊ
"de·am·bu·la·tó·ri· o","nome masculino",dʒi.ə̃.bu.la.tˈɔ.ɾjʊ
de·ão,"nome masculino",de.ˈə̃w
de·bai·xo,advérbio,de.bˈaj.ʃʊ
de·bal·de,advérbio,de.bˈaw.dʒi
de·ban·da·da,"nome feminino",de.bə̃.dˈa.də
de·ban·dar,verbo,de.bə̃.dˈa
de·ba·te,"nome masculino",de.bˈa.tʃi
de·ba·ter,verbo,de.ba.tˈe
de·ba·ti·do,adjetivo,de.ba.tʃˈi.dʊ
de·be·la·ção,"nome feminino",de.be.la.sˈə̃w
de·be·lar,verbo,de.be.lˈa
de·bi·car,verbo,de.bi.kˈa
dé·bil,adjetivo,dˈɛ.biw
dé·bil,"nome masculino","dˈɛ.biw ou dˈɛ.biw"
de·bi·li·da·de,"nome feminino",de.bi.li.dˈa.dʒi
de·bi·li·ta·ção,"nome feminino",de.bi.li.ta.sˈə̃w
de·bi·li·ta·do,adjetivo,de.bi.li.tˈa.dʊ
de·bi·li·tan·te,adjetivo,de.bi.li.tˈə̃.tʃi
de·bi·li·tar,verbo,de.bi.li.tˈa
de·bil·men·te,advérbio,dɛ.biw.mˈẽj.tʃi
de·bi·ta·do,adjetivo,de.bi.tˈa.dʊ
de·bi·tar,verbo,de.bi.tˈa
dé·bi·to,"nome masculino",dˈɛ.bi.tʊ
de·bo·cha·da,"nome feminino",de.bo.ʃˈa.də
de·bo·cha·do,adjetivo,de.bo.ʃˈa.dʊ
de·bo·cha·do,"nome masculino",de.bo.ʃˈa.dʊ
de·bo·char,verbo,de.bo.ʃˈa
de·bo·che,"nome masculino",de.bˈɔ.ʃi
de·bo·ta·do,adjetivo,de.bo.tˈa.dʊ
de·bo·tar,verbo,de.bo.tˈa
de·bru·a·do,adjetivo,de.bɾwˈa.dʊ
de·bru·ar,verbo,de.bɾwˈa
de·bru·ça·do,adjetivo,de.bɾu.sˈa.dʊ
de·bru·çar,verbo,de.bɾu.sˈa
de·brum,"nome masculino",de.bɾˈũ
de·bu·lha,"nome feminino",de.bˈu.ʎə
de·bu·lha·dor,adjetivo,de.bu.ʎa.dˈoɾ
de·bu·lha·do·ra,"nome feminino",de.bu.ʎa.dˈo.ɾə
de·bu·lhar,verbo,de.bu.ʎˈa
de·bu·tan·te,"nome feminino",de.bu.tˈə̃.tʃi
de·bu·tan·te,adjetivo,de.bu.tˈə̃.tʃi
de·bu·tan·te,"nome masculino",de.bu.tˈə̃.tʃi
de·bu·tar,verbo,de.bu.tˈa
de·bu·te,"nome masculino",de.bˈu.tʃi
de·bu·xar,verbo,de.bu.ʃˈa
dé·ca·da,"nome feminino",dˈɛ.ka.də
"de·ca·dên·ci· a","nome feminino",de.ka.dˈẽj.sjə
de·ca·den·te,adjetivo,de.ka.dˈẽj.tʃi
de·ca·den·te,"nome masculino",de.ka.dˈẽj.tʃi
de·ca·den·te,"nome feminino",de.ka.dˈẽj.tʃi
de·ca·den·tis·mo,"nome masculino",de.ka.dẽ.tʃˈiz.mʊ
de·ca·den·tis·ta,"nome masculino",de.ka.dẽ.tʃˈis.tə
de·ca·den·tis·ta,adjetivo,de.ka.dẽ.tʃˈis.tə
de·ca·den·tis·ta,"nome feminino",de.ka.dẽ.tʃˈis.tə
de·ca·í·da,"nome feminino",de.ka.ˈi.də
de·ca·í·do,adjetivo,de.ka.ˈi.dʊ
de·cai·men·to,"nome masculino",de.kaj.mˈẽj.tʊ
de·ca·ir,verbo,de.ka.ˈi
de·cal·car,verbo,de.kaw.kˈa
de·cal·co·ma·ni·a,"nome feminino",de.kaw.ko.ma.nˈi.jə
de·ca·li·tro,"nome masculino",de.ka.lˈi.tɾʊ
de·cá·lo·go,"nome masculino",de.kˈa.lo.gʊ
de·cal·que,"nome masculino",de.kˈaw.ki
de·câ·me·tro,"nome masculino",de.kˈə.me.tɾʊ
de·ca·ni,adjetivo,de.ka.nˈi
de·ca·ni,"nome masculino","de.ka.nˈi ou de.ka.nˈi"
de·ca·no,"nome masculino",de.kˈə.nʊ
de·can·ta·ção,"nome feminino",de.kə̃.ta.sˈə̃w
de·can·ta·do,adjetivo,de.kə̃.tˈa.dʊ
de·can·ta·dor,adjetivo,de.kə̃.ta.dˈoɾ
de·can·ta·dor,"nome masculino",de.kə̃.ta.dˈoɾ
de·can·tar,verbo,de.kə̃.tˈa
de·ca·pa·gem,"nome feminino",de.ka.pˈa.ʒeɲ
de·ca·pi·ta·ção,"nome feminino",de.ka.pi.ta.sˈə̃w
de·ca·pi·tar,verbo,de.ka.pi.tˈa
de·cas·sí·la·bo,adjetivo,de.ka.sˈi.la.bʊ
de·cas·sí·la·bo,"nome masculino",de.ka.sˈi.la.bʊ
de·ca·tlo,"nome masculino",de.kˈa.tlʊ
de·ca·tlo·nis·ta,"nome masculino","de.ka.tlo.nˈis.tə ou de.ka.tlo.nˈis.tə"
de·ce·ci·o·nan·te,adjetivo,de.se.si.o.nˈə̃.tʃi
de·ce·ci·o·nar,verbo,de.se.si.o.nˈa
de·ce·nal,adjetivo,de.se.nˈaw
"de·cên·ci· a","nome feminino",de.sˈẽj.sjə
"de·cé·ni· o","nome masculino",de.sˈɛ.njʊ
de·cen·te,adjetivo,de.sˈẽj.tʃi
de·cen·te·men·te,advérbio,de.sẽ.te.mˈẽj.tʃi
de·ce·pa·do,adjetivo,de.se.pˈa.dʊ
de·ce·par,verbo,de.se.pˈa
de·cep·ção,"nome feminino",de.se.pə.sˈə̃w
de·cep·ci·o·na·do,adjetivo,de.se.pi.si.o.nˈa.dʊ
de·cep·ti·vo,adjetivo,de.se.pi.tʃˈi.vʊ
de·cer·tar,verbo,de.seɾ.tˈa
de·cer·to,advérbio,de.sˈɛɾ.tʊ
de·ci·bel,"nome masculino",dɛ.si.bˈɛw
de·ci·di·da·men·te,advérbio,de.si.dʒi.da.mˈẽj.tʃi
de·ci·di·do,adjetivo,de.si.dʒˈi.dʊ
de·ci·dir,verbo,de.si.dʒˈi
de·ci·fra·ção,"nome feminino",de.si.fɾa.sˈə̃w
de·ci·fra·do,adjetivo,de.si.fɾˈa.dʊ
de·ci·fra·dor,adjetivo,de.si.fɾa.dˈoɾ
de·ci·fra·dor,"nome masculino",de.si.fɾa.dˈoɾ
de·ci·frar,verbo,de.si.fɾˈa
de·ci·frá·vel,adjetivo,de.si.fɾˈa.vew
de·ci·li·trar,verbo,de.si.li.tɾˈa
de·ci·li·tro,"nome masculino",de.si.lˈi.tɾʊ
dé·ci·ma,"nome feminino",dˈɛ.si.mə
de·ci·mal,adjetivo,de.si.mˈaw
de·ci·mal·men·te,advérbio,de.si.maw.mˈẽj.tʃi
de·ci·mar,verbo,de.si.mˈa
de·ci·mé·tri·co,adjetivo,de.si.mˈɛ.tɾi.kʊ
de·cí·me·tro,"nome masculino",de.sˈi.me.tɾʊ
dé·ci·mo,número,dˈɛ.si.mʊ
dé·ci·mo,número,dˈɛ.si.mʊ
dé·ci·mo,"nome masculino",dˈɛ.si.mʊ
de·ci·são,"nome feminino",de.si.zˈə̃w
de·ci·si·va·men·te,advérbio,de.si.zi.va.mˈẽj.tʃi
de·ci·si·vo,adjetivo,de.si.zˈi.vʊ
de·ci·sor,"nome masculino",de.si.zˈoɾ
de·ci·so·ri·a·men·te,advérbio,de.si.zɔ.ɾja.mˈẽj.tʃi
"de·ci·só·ri· o",adjetivo,de.si.zˈɔ.ɾjʊ
de·cla·ma·ção,"nome feminino",de.kla.ma.sˈə̃w
de·cla·ma·dor,adjetivo,de.kla.ma.dˈoɾ
de·cla·ma·dor,"nome masculino",de.kla.ma.dˈoɾ
de·cla·ma·do·ra,"nome feminino",de.kla.ma.dˈo.ɾə
de·cla·mar,verbo,de.kla.mˈa
de·cla·ma·to·ri·a·men·te,advérbio,de.kla.ma.tɔ.ɾja.mˈẽj.tʃi
"de·cla·ma·tó·ri· o",adjetivo,de.kla.ma.tˈɔ.ɾjʊ
de·cla·ra·ção,"nome feminino",de.kla.ɾa.sˈə̃w
de·cla·ra·da·men·te,advérbio,de.kla.ɾa.da.mˈẽj.tʃi
de·cla·ra·das,"nome feminino",de.kla.ɾˈa.dəs
de·cla·ra·do,adjetivo,de.kla.ɾˈa.dʊ
de·cla·ran·te,adjetivo,de.kla.ɾˈə̃.tʃi
de·cla·ran·te,"nome masculino",de.kla.ɾˈə̃.tʃi
de·cla·ran·te,"nome feminino",de.kla.ɾˈə̃.tʃi
de·cla·rar,verbo,de.kla.ɾˈa
de·cla·ra·ti·va·men·te,advérbio,de.kla.ɾa.tʃi.va.mˈẽj.tʃi
de·cla·ra·ti·vo,adjetivo,de.kla.ɾa.tʃˈi.vʊ
de·cla·ra·to·ri·a·men·te,advérbio,de.kla.ɾa.tɔ.ɾja.mˈẽj.tʃi
"de·cla·ra·tó·ri· o",adjetivo,de.kla.ɾa.tˈɔ.ɾjʊ
de·cli·na,"nome feminino",de.klˈi.nə
de·cli·na·ção,"nome feminino",de.kli.na.sˈə̃w
de·cli·na·do,adjetivo,de.kli.nˈa.dʊ
de·cli·nan·te,adjetivo,de.kli.nˈə̃.tʃi
de·cli·nar,verbo,de.kli.nˈa
"de·clí·ni· o","nome masculino",de.klˈi.njʊ
de·cli·var,verbo,de.kli.vˈa
de·cli·ve,adjetivo,de.klˈi.vi
de·cli·ve,"nome masculino",de.klˈi.vi
de·cli·vo·so,adjetivo,de.kli.vˈo.zʊ
de·co·la·gem,"nome feminino",de.ko.lˈa.ʒeɲ
de·co·lar,verbo,de.ko.lˈa
de·com·por,verbo,de.kõ.pˈo
de·com·po·si·ção,"nome feminino",de.kõ.po.zi.sˈə̃w
"dé· cor","nome masculino",de.kˈɔɾ
de·co·ra·ção,"nome feminino",de.ko.ɾa.sˈə̃w
de·co·ra·do,adjetivo,de.ko.ɾˈa.dʊ
de·co·ra·dor,adjetivo,de.ko.ɾa.dˈoɾ
de·co·ra·dor,"nome masculino",de.ko.ɾa.dˈoɾ
de·co·ra·do·ra,"nome feminino",de.ko.ɾa.dˈo.ɾə
de·co·rar,verbo,de.ko.ɾˈa
de·co·ra·ti·va·men·te,advérbio,de.ko.ɾa.tʃi.va.mˈẽj.tʃi
de·co·ra·ti·vo,adjetivo,de.ko.ɾa.tʃˈi.vʊ
de·co·ro,"nome masculino",de.kˈo.ɾʊ
de·co·ro·sa·men·te,advérbio,de.ko.ɾɔ.za.mˈẽj.tʃi
de·co·ro·so,adjetivo,de.ko.ɾˈo.zʊ
"de·cor·rên·ci· a","nome feminino",de.ko.xˈẽj.sjə
de·cor·ren·te,adjetivo,de.ko.xˈẽj.tʃi
de·cor·rer,verbo,de.ko.xˈe
de·cor·ri·do,adjetivo,de.ko.xˈi.dʊ
de·co·ta·do,adjetivo,de.ko.tˈa.dʊ
de·co·ta·do,"nome masculino",de.ko.tˈa.dʊ
de·co·tar,verbo,de.ko.tˈa
de·co·te,"nome masculino",de.kˈɔ.tʃi
de·cre·pi·ta·men·te,advérbio,de.kɾɛ.pi.ta.mˈẽj.tʃi
de·cré·pi·to,adjetivo,de.kɾˈɛ.pi.tʊ
de·cre·pi·tu·de,"nome feminino",de.kɾe.pi.tˈu.dʒi
de·cres·cen·do,"nome masculino",de.kɾe.sˈẽj.dʊ
de·cres·cen·te,adjetivo,de.kɾe.sˈẽj.tʃi
de·cres·cer,verbo,de.kɾe.sˈe
de·cres·ci·men·to,"nome masculino",de.kɾe.si.mˈẽj.tʊ
de·crés·ci·mo,"nome masculino",de.kɾˈɛ.si.mʊ
de·cre·ta·ção,"nome feminino",de.kɾe.ta.sˈə̃w
de·cre·ta·do,adjetivo,de.kɾe.tˈa.dʊ
de·cre·tar,verbo,de.kɾe.tˈa
de·cre·to,"nome masculino",de.kɾˈɛ.tʊ
de·cre·to-lei,"nome masculino",de.kɾˌɛ.tʊ.lˈej
de·cú·bi·to,"nome masculino",de.kˈu.bi.tʊ
de·cu·pli·ca·ção,"nome feminino",de.ku.pli.ka.sˈə̃w
de·cu·pli·car,verbo,de.ku.pli.kˈa
dé·cu·plo,adjetivo,dˈɛ.ku.plʊ
dé·cu·plo,número,dˈɛ.ku.plʊ
dé·cu·plo,"nome masculino",dˈɛ.ku.plʊ
de·cur·so,adjetivo,de.kˈuɾ.sʊ
de·cur·so,"nome masculino",de.kˈuɾ.sʊ
de·da·da,"nome feminino",de.dˈa.də
de·dal,"nome masculino",de.dˈaw
de·da·lei·ra,"nome feminino",de.da.lˈej.ɾə
dé·da·lo,"nome masculino",dˈɛ.da.lʊ
dé·da·lo,adjetivo,dˈɛ.da.lʊ
de·dei·ra,"nome feminino",de.dˈej.ɾə
de·di·ca·ção,"nome feminino",de.dʒi.ka.sˈə̃w
de·di·ca·da·men·te,advérbio,de.dʒi.ka.da.mˈẽj.tʃi
de·di·ca·do,adjetivo,de.dʒi.kˈa.dʊ
de·di·car,verbo,de.dʒi.kˈa
"de·di·ca·tó·ri· a","nome feminino",de.dʒi.ka.tˈɔ.ɾjə
"de·di·ca·tó·ri· o",adjetivo,de.dʒi.ka.tˈɔ.ɾjʊ
de·di·lha·ção,"nome feminino",de.dʒi.ʎa.sˈə̃w
de·di·lha·do,adjetivo,de.dʒi.ʎˈa.dʊ
de·di·lha·do,"nome masculino",de.dʒi.ʎˈa.dʊ
de·di·lhar,verbo,de.dʒi.ʎˈa
de·do,"nome masculino",dˈe.dʊ
de·du·ção,"nome feminino",de.du.sˈə̃w
de·du·ti·bi·li·da·de,"nome feminino",de.du.tʃi.bi.li.dˈa.dʒi
de·du·ti·va·men·te,advérbio,de.du.tʃi.va.mˈẽj.tʃi
de·du·tí·vel,adjetivo,de.du.tʃˈi.vew
de·du·ti·vo,adjetivo,de.du.tʃˈi.vʊ
de·du·zir,verbo,de.du.zˈi
de·du·zí·vel,adjetivo,de.du.zˈi.vew
de·fe·ca·ção,"nome feminino",de.fe.ka.sˈə̃w
de·fe·car,verbo,de.fe.kˈa
de·fec·ção,"nome feminino",de.fe.kə.sˈə̃w
de·fei·to,"nome masculino",de.fˈej.tʊ
de·fei·tu·o·sa·men·te,advérbio,de.fej.tu.ɔ.za.mˈẽj.tʃi
de·fei·tu·o·so,adjetivo,de.fej.tu.ˈo.zʊ
de·fen·der,verbo,de.fẽ.dˈe
de·fen·di·do,adjetivo,de.fẽ.dʒˈi.dʊ
de·fe·nes·tra·ção,"nome feminino",de.fe.nes.tɾa.sˈə̃w
de·fe·nes·trar,verbo,de.fe.nes.tɾˈa
de·fen·sa,"nome feminino",de.fˈẽj.sə
de·fen·sar,verbo,de.fẽ.sˈa
de·fen·sá·vel,adjetivo,de.fẽ.sˈa.vew
de·fen·sa·vel·men·te,advérbio,de.fẽ.sa.vew.mˈẽj.tʃi
de·fen·si·va,"nome feminino",de.fẽ.sˈi.və
de·fen·si·va·men·te,advérbio,de.fẽ.si.va.mˈẽj.tʃi
de·fen·si·vo,"nome masculino",de.fẽ.sˈi.vʊ
de·fen·si·vo,adjetivo,de.fẽ.sˈi.vʊ
de·fen·sor,adjetivo,de.fẽ.sˈoɾ
de·fen·sor,"nome masculino",de.fẽ.sˈoɾ
de·fen·so·ra,"nome feminino",de.fẽ.sˈo.ɾə
"de·fe·rên·ci· a","nome feminino",de.fe.ɾˈẽj.sjə
de·fe·ren·te,adjetivo,de.fe.ɾˈẽj.tʃi
de·fe·ren·te·men·te,advérbio,de.fe.ɾẽ.te.mˈẽj.tʃi
de·fe·ri·do,adjetivo,de.fe.ɾˈi.dʊ
de·fe·ri·men·to,"nome masculino",de.fe.ɾi.mˈẽj.tʊ
de·fe·rir,verbo,de.fe.ɾˈi
de·fe·sa,"nome masculino",de.fˈe.zə
de·fe·sa,"nome feminino",de.fˈe.zə
de·fe·sa-cen·tral,"nome masculino",de.fˌe.zə.sẽ.tɾˈaw
de·fe·sa-di·rei·to,"nome masculino",de.fˌe.zə.dʒi.ɾˈej.tʊ
de·fe·so,"nome masculino",de.fˈe.zʊ
de·fe·so,adjetivo,de.fˈe.zʊ
dé·fi·ce,"nome masculino",dˈɛ.fi.si
"de·fi·ci·ên·ci· a","nome feminino",de.fi.si.ˈẽj.sjə
de·fi·ci·en·te,adjetivo,de.fi.si.ˈẽj.tʃi
de·fi·ci·en·te,"nome masculino",de.fi.si.ˈẽj.tʃi
de·fi·ci·en·te,"nome feminino",de.fi.si.ˈẽj.tʃi
de·fi·ci·en·te·men·te,advérbio,de.fi.si.ẽ.te.mˈẽj.tʃi
"de· fi· cit","nome masculino",
de·fi·ci·ta·ri·a·men·te,advérbio,de.fi.si.ta.ɾja.mˈẽj.tʃi
"de·fi·ci·tá·ri· o",adjetivo,de.fi.si.tˈa.ɾjʊ
de·fi·nha·do,adjetivo,de.fi.ɲˈa.dʊ
de·fi·nha·men·to,"nome masculino",de.fi.ɲa.mˈẽj.tʊ
de·fi·nhar,verbo,de.fi.ɲˈa
de·fi·ni·ção,"nome feminino",de.fi.ni.sˈə̃w
de·fi·ni·da·men·te,advérbio,de.fi.ni.da.mˈẽj.tʃi
de·fi·ni·do,"nome masculino",de.fi.nˈi.dʊ
de·fi·ni·do,adjetivo,de.fi.nˈi.dʊ
de·fi·ni·dor,"nome masculino",de.fi.ni.dˈoɾ
de·fi·ni·dor,adjetivo,de.fi.ni.dˈoɾ
de·fi·ni·do·ra,"nome feminino",de.fi.ni.dˈo.ɾə
de·fi·nir,verbo,de.fi.nˈi
de·fi·ni·ti·va·men·te,advérbio,de.fi.ni.tʃi.va.mˈẽj.tʃi
de·fi·ni·ti·vo,adjetivo,de.fi.ni.tʃˈi.vʊ
"de·fi·ni·tó·ri· o","nome masculino",de.fi.ni.tˈɔ.ɾjʊ
de·fi·ní·vel,adjetivo,de.fi.nˈi.vew
de·fla·ção,"nome feminino",de.fla.sˈə̃w
de·fla·ci·o·nar,verbo,de.fla.si.o.nˈa
"de·fla·ci·o·ná·ri· o",adjetivo,de.fla.si.o.nˈa.ɾjʊ
de·fla·ci·o·nis·ta,adjetivo,de.fla.si.o.nˈis.tə
de·fla·ci·o·nis·ta,"nome masculino",de.fla.si.o.nˈis.tə
de·fla·ci·o·nis·ta,"nome feminino",de.fla.si.o.nˈis.tə
de·fla·gra·ção,"nome feminino",de.fla.gɾa.sˈə̃w
de·fla·gra·do,adjetivo,de.fla.gɾˈa.dʊ
de·fla·grar,verbo,de.fla.gɾˈa
de·fla·tor,"nome masculino",de.fla.tˈoɾ
de·fla·tor,adjetivo,de.fla.tˈoɾ
de·flec·tor,adjetivo,de.flɛ.kə.tˈoɾ
de·flec·tor,"nome masculino",de.flɛ.kə.tˈoɾ
de·fle·xão,"nome feminino",de.flɛ.kə.sˈə̃w
de·for·ma·ção,"nome feminino",de.foɾ.ma.sˈə̃w
de·for·ma·do,adjetivo,de.foɾ.mˈa.dʊ
de·for·ma·dor,adjetivo,de.foɾ.ma.dˈoɾ
de·for·ma·dor,"nome masculino",de.foɾ.ma.dˈoɾ
de·for·ma·do·ra,"nome feminino",de.foɾ.ma.dˈo.ɾə
de·for·mar,verbo,de.foɾ.mˈa
de·for·má·vel,adjetivo,de.foɾ.mˈa.vew
de·for·mi·da·de,"nome feminino",de.foɾ.mi.dˈa.dʒi
de·frau·da·ção,"nome feminino",de.fɾaw.da.sˈə̃w
de·frau·da·dor,adjetivo,de.fɾaw.da.dˈoɾ
de·frau·da·dor,"nome masculino",de.fɾaw.da.dˈoɾ
de·frau·dar,verbo,de.fɾaw.dˈa
de·fron·tar,verbo,de.fɾõ.tˈa
de·fron·te,advérbio,de.fɾˈõ.tʃi
de·fu·ma·ção,"nome feminino",de.fu.ma.sˈə̃w
de·fu·ma·do,adjetivo,de.fu.mˈa.dʊ
de·fu·ma·dor,adjetivo,de.fu.ma.dˈoɾ
de·fu·ma·dor,"nome masculino",de.fu.ma.dˈoɾ
de·fu·ma·dou·ro,"nome masculino",de.fu.ma.dˈo.ɾʊ
de·fu·mar,verbo,de.fu.mˈa
de·fun·ta,"nome feminino",de.fˈũ.tə
de·fun·to,"nome masculino",de.fˈũ.tʊ
de·fun·to,adjetivo,de.fˈũ.tʊ
de·ge·lar,verbo,de.ʒe.lˈa
de·ge·lo,"nome masculino",de.ʒˈe.lʊ
de·ge·ne·ra·ção,"nome feminino",de.ʒe.ne.ɾa.sˈə̃w
de·ge·ne·ra·da,"nome feminino",de.ʒe.ne.ɾˈa.də
de·ge·ne·ra·do,adjetivo,de.ʒe.ne.ɾˈa.dʊ
de·ge·ne·ra·do,"nome masculino",de.ʒe.ne.ɾˈa.dʊ
de·ge·ne·rar,verbo,de.ʒe.ne.ɾˈa
de·ge·ne·ra·ti·vo,adjetivo,de.ʒe.ne.ɾa.tʃˈi.vʊ
"de·ge·ne·res·cên·ci· a","nome feminino",de.ʒe.ne.ɾe.sˈẽj.sjə
de·glu·ti·ção,"nome feminino",de.glu.tʃi.sˈə̃w
de·glu·tir,verbo,de.glu.tʃˈi
de·go·la,"nome feminino",de.gˈɔ.lə
de·go·la·ção,"nome feminino",de.go.la.sˈə̃w
de·go·la·do,adjetivo,de.go.lˈa.dʊ
de·go·la·dor,adjetivo,de.go.la.dˈoɾ
de·go·la·dor,"nome masculino",de.go.la.dˈoɾ
de·go·lar,verbo,de.go.lˈa
